Title,Type,language,Date,Link
ع / ثقافي / الصندوق الثقافي راعٍ لسوق البحر الأحمر بالشراكة مع مهرجان البحر الأحمر السينمائي الدولي,ثقافي,عربى,12/6/2024 16:26,https://spa.gov.sa/w2220360
ع / علوم وتقنيات / باحثون ومتخصصون تقنيون من 18 دولة يشاركون في مدرسة سدايا الشتوية التي تنظمها بالرياض,علوم و تقنيات,عربى,12/6/2024 16:27,https://spa.gov.sa/w2220361
"ع / بيئي  / ""بيئة الباحة"" تنجح في زراعة 400 شتلة بنّ في محافظة المندق ",البيئة,عربى,12/6/2024 16:35,https://spa.gov.sa/w2220365
ع / رياضي / 6 ربّاعين يمثلون الأخضر في بطولة العالم للكبار بالبحرين,رياضي,عربى,12/6/2024 16:36,https://spa.gov.sa/w2220366
ع / عام / مركز الملك سلمان للإغاثة يشارك بمحاضرة عبر الاتصال المرئي حول التعايش السلمي وتعزيز السلام وحقوق الإنسان والتنمية,عام,عربى,12/6/2024 16:41,https://spa.gov.sa/w2220368
"ع / عام / مكافحة المخدرات تقبض على شخصين بمنطقة الرياض لترويجهما مادة الحشيش المخدر و(15,735) قرصًا خاضعًا لتنظيم التداول الطبي",عام,عربى,12/6/2024 16:57,https://spa.gov.sa/w2220378
"ع / بيئي / مركز الملك سلمان للإغاثة يناقش استعادة الأراضي والأمن الغذائي ومرونة المجتمعات في التدخلات الإنسانية والتنموية في مؤتمر"" كوب 16""",البيئة,عربى,12/6/2024 16:57,https://spa.gov.sa/w2220379
ع / عام / بمهرجان الملك عبدالعزيز للصقور.. الرشيدي يحكي قصة 18 عامًا في عالم الصقارة,عام,عربى,12/6/2024 16:57,https://spa.gov.sa/w2220380
ع / عام / مركز الملك سلمان للإغاثة يوقع اتفاقية تعاون مشترك لحفر 14 بئر مياه في جمهورية غانا ,عام,عربى,12/6/2024 16:58,https://spa.gov.sa/w2220381
ع / عام / دوريات الأمن بمنطقة الرياض تقبض على شخصين لترويجهما مواد مخدرة,عام,عربى,12/6/2024 16:59,https://spa.gov.sa/w2220382
ع / بيئي / حرس الحدود بمنطقة المدينة المنورة ينقذ مواطنين تعطلت واسطتهما البحرية في عرض البحر,البيئة,عربى,12/6/2024 16:59,https://spa.gov.sa/w2220383
ع / صحي / مستشفى الملك خالد التخصصي للعيون ومركز الأبحاث ينظم مؤتمرًا يناقش أبرز التطورات في مجالات الذكاء الاصطناعي,الصحة,عربى,12/6/2024 17:00,https://spa.gov.sa/w2220384
ع / اقتصادي / ارتفع الرقم القياسي العام لأسعار أسهم البورصة الأردنية بنسبة 0.49% في أسبوع,اقتصادي,عربى,12/6/2024 17:45,https://spa.gov.sa/w2220395
ع / سياسي / الجامعة العربية تتابع بقلق التقارير بشأن قصف مخيم زمزم للنازحين بدارفور,سياسي,عربى,12/6/2024 17:45,https://spa.gov.sa/w2220396
ع / سياسي / إصابة ثلاثة فلسطينيين برصاص قوات الاحتلال الإسرائيلي شمال الضفة الغربية,سياسي,عربى,12/6/2024 17:48,https://spa.gov.sa/w2220398
ع / عام / حرس الحدود بمنطقة عسير يقبض على (5) مخالفين لنظام أمن الحدود لتهريبهم (110) كيلوجرامات من نبات القات المخدر,عام,عربى,12/6/2024 17:48,https://spa.gov.sa/w2220399
"ع / ثقافي / ""الثقافة والفنون"" بجدة توقع مذكرة تفاهم مع جامعة الملك عبدالعزيز",ثقافي,عربى,12/6/2024 17:49,https://spa.gov.sa/w2220400
ع / صحي / الإسعاف الجوي بالهلال الأحمر بنجران ينقل مصابًا في حادث انقلاب من محافظة حبونا ,الصحة,عربى,12/6/2024 18:01,https://spa.gov.sa/w2220402
ع / عام / دوريات الأمن بمنطقة القصيم تقبض على شخص لترويجه مواد مخدرة,عام,عربى,12/6/2024 18:02,https://spa.gov.sa/w2220403
ع / عام / مكافحة المخدرات تقبض على مقيم بالمنطقة الشرقية لترويجه مادة (الشبو) المخدر,عام,عربى,12/6/2024 18:02,https://spa.gov.sa/w2220404
ع / سياسي / ملك الدنمارك يلتقي الرئيس المصري,سياسي,عربى,12/6/2024 18:04,https://spa.gov.sa/w2220405
"ع / عام / الأمين العام لمجلس التعاون يلتقي قائد عملية ""أسبيدس"" التابعة للاتحاد الأوروبي",عام,عربى,12/6/2024 18:09,https://spa.gov.sa/w2220406
"ع / صحي / تجمع نجران الصحي ينظم أول كورس معتمد عالميًا للتدريب على تقنية الأكسجة الغشائية خارج الجسم ""الإيكمو""",الصحة,عربى,12/6/2024 18:22,https://spa.gov.sa/w2220411
ع / عام / دوريات الأفواج الأمنية بمنطقة جازان تقبض على شخص لترويجه نبات القات المخدر,عام,عربى,12/6/2024 18:22,https://spa.gov.sa/w2220412
ع / عام / في (4) أوكار بمحافظة جدة .. مكافحة المخدرات تحبط ترويج (39) كيلوجرامًا من مادة الكوكايين المخدر وتقبض على (4) وافدين,عام,عربى,12/6/2024 18:24,https://spa.gov.sa/w2220413
ع / سياسي / الأمين العام لمجلس التعاون يلتقي المبعوث الخاص للحكومة الصينية لقضية الشرق الأوسط,سياسي,عربى,12/6/2024 18:38,https://spa.gov.sa/w2220418
ع / اجتماعي / مركز الملك سلمان للإغاثة يوزع 350 حقيبة إيوائية في مدينة زرنج مركز ولاية نيمروز في أفغانستان,إجتماعي,عربى,12/6/2024 19:06,https://spa.gov.sa/w2220436
ع / اجتماعي / إسعاف المنية بشمال لبنان ينفذ 54 مهمة بتمويل من مركز الملك سلمان للإغاثة خلال الأسبوع الماضي,إجتماعي,عربى,12/6/2024 19:06,https://spa.gov.sa/w2220437
ع / عام / أمانة الجوف ترفع 30.5 ألف طن من النفايات بسكاكا خلال 3 أشهر,عام,عربى,12/6/2024 19:06,https://spa.gov.sa/w2220438
ع / اجتماعي / عيادات مركز الملك سلمان للإغاثة تقدم خدماتها الطبية لـ 2.674 لاجئًا سوريًا في مخيم الزعتري بالأردن خلال أسبوع ,إجتماعي,عربى,12/6/2024 19:07,https://spa.gov.sa/w2220439
ع / صحي / مؤتمر المدينة المنورة الدولي لأمراض القلب يختتم أعماله,الصحة,عربى,12/6/2024 19:13,https://spa.gov.sa/w2220442
ع / اجتماعي / مركز الملك سلمان للإغاثة يوزع 990 سلة غذائية للنازحين من شرق محافظة الجزيرة إلى ولاية القضارف في السودان,إجتماعي,عربى,12/6/2024 19:13,https://spa.gov.sa/w2220443
ع / رياضي / خمس مواجهات في ثامن جولات الدوري الممتاز للكرة الطائرة,رياضي,عربى,12/6/2024 19:13,https://spa.gov.sa/w2220445
ع / بيئي/ جمعية الكشافة تواصل حضورها بمؤتمر مكافحة التصحر (COP16),البيئة,عربى,12/6/2024 19:15,https://spa.gov.sa/w2220446
ع / اجتماعي / مركز الملك سلمان للإغاثة يواصل تنفيذ مشروع توفير خدمات الرعاية الصحية الأولية والمياه لنازحي محافظة صعدة,إجتماعي,عربى,12/6/2024 19:16,https://spa.gov.sa/w2220448
ع / سياسي / استشهاد ثلاثة فلسطينيين في إطلاق نار وقصف إسرائيلي على مخيمي المغازي وجباليا,سياسي,عربى,12/6/2024 19:16,https://spa.gov.sa/w2220449
"ع / سياسي / الأمن الصومالي يقضي على 4 عناصر من حركة ""الشباب"" الإرهابية  ",سياسي,عربى,12/6/2024 19:17,https://spa.gov.sa/w2220450
ع / اقتصادي / بورصة تونس تغلق على ارتفاع,اقتصادي,عربى,12/6/2024 19:17,https://spa.gov.sa/w2220451
"ع / بيئي / ""غابات المانجروف في المملكة"".. محور نقاشات اليوم الثاني من حوارات مبادرة السعودية الخضراء",البيئة,عربى,12/6/2024 19:18,https://spa.gov.sa/w2220454
ع / اجتماعي / برعاية نائب أمير الرياض .. منتدى الرياض الاجتماعي يُناقش الوعي القانوني في نسخته الخامسة,إجتماعي,عربى,12/6/2024 19:20,https://spa.gov.sa/w2220456
ع / سياسي / الأمين العام لمجلس التعاون يستقبل مساعدة وزير الخارجية الأمريكية لشؤون الشرق الأدنى,سياسي,عربى,12/6/2024 19:21,https://spa.gov.sa/w2220457
ع / اقتصادي / مؤشرا بورصة موسكو يقفلان على ارتفاع,اقتصادي,عربى,12/6/2024 19:21,https://spa.gov.sa/w2220459
ع / بيئي / هيئة تطوير محمية الملك عبدالعزيز الملكية توزع 1000 شتلة بمناسبة يوم التطوع السعودي والعالمي,البيئة,عربى,12/6/2024 19:22,https://spa.gov.sa/w2220460
ع / اقتصادي / توقيع مذكرة تفاهم بشأن التعاون والمساعدة الإدارية المتبادلة في المسائل الجمركية بين المملكة وهونج كونج,اقتصادي,عربى,12/6/2024 19:24,https://spa.gov.sa/w2220463
ع / اجتماعي / فرع وزارة الرياضة بمنطقة الباحة يحتفي بيوم التطوع العالمي,إجتماعي,عربى,12/6/2024 19:25,https://spa.gov.sa/w2220464
ع / اقتصادي / بورصة المغرب تغلق على انخفاض,اقتصادي,عربى,12/6/2024 19:26,https://spa.gov.sa/w2220466
ع / عام / 182 صقارًا من الهواة السعوديين يتنافسون في اليوم الرابع لمهرجان الملك عبدالعزيز للصقور 2024,عام,عربى,12/6/2024 19:27,https://spa.gov.sa/w2220467
ع / بيئي / الصحة القابضة تشارك في مؤتمر الأطراف السادس عشر,البيئة,عربى,12/6/2024 19:30,https://spa.gov.sa/w2220468
"ع / اجتماعي / تعليم جازان يحتفي بيوم التطوع السعودي والعالمي تحت شعار ""مجتمع معطاء""",إجتماعي,عربى,12/6/2024 19:57,https://spa.gov.sa/w2220480
"ع / ثقافي / 100 فردية في فئة ""السواحل"" تفتتح أول أشواط الجمل في مهرجان الملك عبدالعزيز",ثقافي,عربى,12/6/2024 19:59,https://spa.gov.sa/w2220482
ع / سياسي / سمو وزير الخارجية يصل إلى البحرين للمشاركة في حوار المنامة 2024,سياسي,عربى,12/6/2024 20:25,https://spa.gov.sa/w2220496
ع / رياضي / ميدان فروسية المدينة يقيم سباقه الثاني للموسم الرياضي 1446هـ,رياضي,عربى,12/6/2024 20:27,https://spa.gov.sa/w2220500
ع / سياسي / الأمين العام لمجلس التعاون يلتقي الأمين التنفيذي لمنظمة معاهدة الحظر الشامل للتجارب النووية,سياسي,عربى,12/6/2024 20:30,https://spa.gov.sa/w2220501
"ع / سياحة وترفيه / ""برودة الجو"" توجّه البوصلة للكافيهات في رفحاء",سياحة و ترفية,عربى,12/6/2024 20:52,https://spa.gov.sa/w2220506
ع / ثقافي / وزارة التعليم تحتفي بيوم التطوّع السعودي والعالمي,ثقافي,عربى,12/6/2024 20:55,https://spa.gov.sa/w2220508
"ع / بيئي / ""الدكتور قربان"": المستقبل الذي نحلم به يتطلب إجراءات جريئة والتزامات مشتركة وإرادة قوية لحماية أرضنا",البيئة,عربى,12/6/2024 20:58,https://spa.gov.sa/w2220510
"ع / اقتصادي / تزايد الطلب يرفع أسعار الشعل 70% في ""مهرجان الملك عبد العزيز للإبل""",اقتصادي,عربى,12/6/2024 21:06,https://spa.gov.sa/w2220512
ع / سياسي / الأمين العام لمجلس التعاون يلتقي مساعد وزير الخارجية في أستراليا,سياسي,عربى,12/6/2024 21:08,https://spa.gov.sa/w2220513
"ع / ثقافي / مشاركون في مهرجان الإبل: ""عودة الوسم ومحاربة العبث تحفزان المشاركة في أشواط الجمل والفردي""",ثقافي,عربى,12/6/2024 21:13,https://spa.gov.sa/w2220516
ع / سياسي / سمو ولي عهد مملكة البحرين يستقبل سمو وزير الخارجية,سياسي,عربى,12/6/2024 21:34,https://spa.gov.sa/w2220521
ع / بيئي / انطلاق المنتدى الدولي لتقنيات التشجير 2024 بالتزامن مع COP16 الرياض,البيئة,عربى,12/6/2024 21:37,https://spa.gov.sa/w2220522
ع / سياسي / سمو وزير الخارجية يحضر الجلسة الافتتاحية لحوار المنامة 2024,سياسي,عربى,12/6/2024 21:42,https://spa.gov.sa/w2220525
"ع / رياضي / اختتام المرحلة الثالثة من مبادرة ""أطلق قدراتك الخارقة"" لألعاب القوى",رياضي,عربى,12/6/2024 21:58,https://spa.gov.sa/w2220534
